city,station_id,station_name,latitude,longitude,timestamp,pm25,pm10,o3,no2,so2,co
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T21:15:00Z,,,,10.4,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T21:30:00Z,,,,12.2,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T21:45:00Z,,,,12.2,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:00:00Z,,,,11.1,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:15:00Z,,,,12.1,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:30:00Z,,,,9.8,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:45:00Z,,,,12.2,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T23:00:00Z,,,,10.1,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T23:15:00Z,,,,10.4,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-02T17:30:00Z,300.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T10:45:00Z,93.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T11:00:00Z,93.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T11:15:00Z,93.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T11:30:00Z,93.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T11:45:00Z,135.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T12:00:00Z,136.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T12:15:00Z,136.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T12:30:00Z,136.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T12:45:00Z,190.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T13:00:00Z,192.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T13:15:00Z,192.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T13:30:00Z,192.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T13:45:00Z,204.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T14:00:00Z,205.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T14:15:00Z,205.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T14:30:00Z,205.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T14:45:00Z,228.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T15:00:00Z,229.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T15:15:00Z,229.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T15:30:00Z,229.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T15:45:00Z,278.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T16:00:00Z,280.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T16:15:00Z,280.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T16:30:00Z,280.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T16:45:00Z,300.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T17:00:00Z,300.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T17:15:00Z,300.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T17:45:00Z,269.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T18:00:00Z,268.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T18:15:00Z,268.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T18:30:00Z,268.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T18:45:00Z,285.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T19:00:00Z,286.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T19:15:00Z,286.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T19:30:00Z,286.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T19:45:00Z,356.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T20:00:00Z,358.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T20:15:00Z,358.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T20:30:00Z,358.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T21:45:00Z,366.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:00:00Z,366.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:15:00Z,366.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:30:00Z,366.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T22:45:00Z,437.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T23:00:00Z,439.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T23:15:00Z,439.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T23:30:00Z,439.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-03T23:45:00Z,388.0,,,,,
Delhi,13,"Delhi Technological University, Delhi - CPCB",28.6139,77.209,2016-11-04T00:00:00Z,387.0,,,,,
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T20:00:00Z,,,,,,1.69
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T20:15:00Z,,,,,,1.6
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T21:00:00Z,,,,,,1.2
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T21:15:00Z,,,,,,1.29
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T21:30:00Z,,,,,,1.2
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T21:45:00Z,,,,,,1.2
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T22:00:00Z,,,,,,1.26
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T22:15:00Z,,,,,,1.15
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T22:30:00Z,,,,,,0.84
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T22:45:00Z,,,,,,0.68
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T23:00:00Z,,,,,,0.64
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T23:15:00Z,,,,,,0.65
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T23:30:00Z,,,,,,0.77
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-18T23:45:00Z,,,,,,0.69
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T00:00:00Z,,,,,,0.58
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T00:15:00Z,,,,,,0.5
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T00:30:00Z,,,,,,0.54
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T00:45:00Z,,,,,,0.6
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T01:00:00Z,,,,,,0.66
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T01:15:00Z,,,,,,0.8
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T01:30:00Z,,,,,,0.8
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T01:45:00Z,,,,,,0.89
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T02:00:00Z,,,,,,1.1
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T02:15:00Z,,,,,,1.1
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T02:30:00Z,,,,,,0.95
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T02:45:00Z,,,,,,0.81
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T03:00:00Z,,,,,,0.53
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T03:15:00Z,,,,,,0.44
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T03:30:00Z,,,,,,0.5
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T03:45:00Z,,,,,,0.47
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T04:00:00Z,,,,,,0.45
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T04:15:00Z,,,,,,0.24
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T04:30:00Z,,,,,,0.18
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T04:45:00Z,,,,,,0.19
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T05:00:00Z,,,,,,0.17
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T05:15:00Z,,,,,,0.22
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T05:30:00Z,,,,,,0.24
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T05:45:00Z,,,,,,0.25
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T06:00:00Z,,,,,,0.29
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T06:15:00Z,,,,,,0.26
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T06:30:00Z,,,,,,0.23
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T06:45:00Z,,,,,,0.19
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T07:00:00Z,,,,,,0.09
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T07:15:00Z,,,,,,0.1
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T07:30:00Z,,,,,,0.16
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T07:45:00Z,,,,,,0.07
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T08:00:00Z,,,,,,0.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T08:15:00Z,,,,,,0.16
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T08:30:00Z,,,,,,0.07
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2025-02-19T09:15:00Z,,,,,,0.03
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T14:40:00Z,,,,,,5900.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T15:05:00Z,,,,,,7800.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T15:20:00Z,,,,,,8700.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T15:40:00Z,,,,,,8400.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T16:05:00Z,,,,,,9600.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T16:20:00Z,,,,,,9200.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T16:45:00Z,,,,,,8500.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T17:05:00Z,,,,,,9000.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T17:20:00Z,,,,,,9400.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T17:40:00Z,,,,,,9400.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T18:05:00Z,,,,,,8500.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T18:20:00Z,,,,,,8500.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T18:40:00Z,,,,,,8000.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T19:05:00Z,,,,,,7400.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T19:20:00Z,,,,,,7100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T19:45:00Z,,,,,,6700.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T20:05:00Z,,,,,,6600.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T20:20:00Z,,,,,,6400.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-05T20:35:00Z,,,,,,6000.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T06:20:00Z,,,,,,900.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T06:40:00Z,,,,,,900.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T07:00:00Z,,,,,,900.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T07:20:00Z,,,,,,800.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T07:45:00Z,,,,,,900.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T08:05:00Z,,,,,,900.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T08:25:00Z,,,,,,800.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T08:40:00Z,,,,,,800.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T09:05:00Z,,,,,,900.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T09:15:00Z,,,,,,800.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T18:05:00Z,,,,,,3500.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T18:20:00Z,,,,,,3100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T18:40:00Z,,,,,,3100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T19:00:00Z,,,,,,3300.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T19:20:00Z,,,,,,2800.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T19:40:00Z,,,,,,2300.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T19:55:00Z,,,,,,2300.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T20:25:00Z,,,,,,2400.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T20:40:00Z,,,,,,1500.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T21:05:00Z,,,,,,2400.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T21:20:00Z,,,,,,1800.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T21:40:00Z,,,,,,1600.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T22:00:00Z,,,,,,1700.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T22:20:00Z,,,,,,1200.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T22:40:00Z,,,,,,1100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T23:00:00Z,,,,,,1100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T23:15:00Z,,,,,,1100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-06T23:40:00Z,,,,,,1100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-07T00:05:00Z,,,,,,1100.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-07T00:20:00Z,,,,,,1500.0
Delhi,17,"R K Puram, Delhi - DPCC",28.6139,77.209,2016-02-07T00:40:00Z,,,,,,1400.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T14:45:00Z,,,,,,2900.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T15:05:00Z,,,,,,3400.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T15:25:00Z,,,,,,3500.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T15:45:00Z,,,,,,4000.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T16:05:00Z,,,,,,4300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T16:25:00Z,,,,,,4700.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T16:45:00Z,,,,,,5400.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T17:00:00Z,,,,,,5800.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T17:25:00Z,,,,,,6000.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T17:45:00Z,,,,,,6400.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T18:05:00Z,,,,,,7500.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T18:25:00Z,,,,,,3300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T18:45:00Z,,,,,,4300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T19:05:00Z,,,,,,4300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T19:20:00Z,,,,,,4300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T19:45:00Z,,,,,,3300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T20:05:00Z,,,,,,2500.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T20:20:00Z,,,,,,1600.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T20:45:00Z,,,,,,600.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T21:05:00Z,,,,,,0.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T21:45:00Z,,,,,,100.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T22:05:00Z,,,,,,500.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T22:20:00Z,,,,,,1700.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T22:40:00Z,,,,,,1900.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T23:05:00Z,,,,,,1900.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T23:20:00Z,,,,,,1600.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-05T23:45:00Z,,,,,,1400.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T00:05:00Z,,,,,,1300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T00:20:00Z,,,,,,1400.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T00:45:00Z,,,,,,1400.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T01:05:00Z,,,,,,2100.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T01:20:00Z,,,,,,2300.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T01:45:00Z,,,,,,2200.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T02:05:00Z,,,,,,2200.0
Delhi,50,"Punjabi Bagh, Delhi - DPCC",28.6139,77.209,2016-02-06T02:20:00Z,,,,,,1500.0
